user,bookNFT,outstanding_raw,outstanding_like,inflated
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0x2EdA6e34136F734e99cFdA84fD62f2d5f2343b51,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0xac770FE814f733a7c74F3698e9ff49b0AcEFDa75,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0x2A79fA796Ae55302e69f40DB7383179Bf38b6A28,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,0,0.0,true
0xA8a98a84f2403deDf70cc77cCF524faF7431066b,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0x765c6F7a13b989461165367D4C4F470D4B467f85,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0xB0fD5a878DBF3F9358A251caF9b6Fc692A999cA7,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,0,0.0,true
0xce9787148249216E6010D0C8eA4c458B8e93909F,0x6B9184df38427a61814e638900fd9BE999E0bD02,0,0.0,true
0xd3448A4843981BaEB66459Faab20cB6e669419F4,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x5Bd162A3F47B40f57d41f0667e51B37D2b790cE8,0,0.0,false
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xDd624795D4670f029CcFB90926d2aFfDf084C3aB,0,0.0,false
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x595FA2345b754c5F957099E2D8a976617C40710c,0,0.0,true
0x0686BcD9e5A94d9f0b29EA7Ce1887d8B2dA21e86,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0xbf2217e4d458B4219DF6943853a053Ad4db772fa,0x6B9184df38427a61814e638900fd9BE999E0bD02,0,0.0,true
0xa2b7350aDA8c594581C78962F01988600E611aa6,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0x07A43459F8a515EF8EEFA85D993285cf64D80F78,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0x0eC01C8b47d83F4965F91a42DfDbbe391AAD4b79,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x87140Bef332E48D1F2341db740E388460609152E,0,0.0,false
0x3f6B1945F22De27540fe293E35F1256594B7a13c,0xeC56635DC9a3dC8bF453a1A960917F3A5eF265ec,0,0.0,true
0x625B192B5019bcA08F4C312ba4319203e5e07e94,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,0,0.0,true
0xDd0fc492DeCA435a75A1f850240772e2664D3990,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x17A8B5B45Df12bE61EE5c057C463634C7B64b00c,0,0.0,false
0xC6d5ED6D13bdB38cCb5c4B34f6f64FEf6623ab2D,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0x955DA9462C4960Cf9aEd82B111c12FB13704e09a,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0x66AD8D3E0db87Ae882C1788e2cda9e31cDB4F013,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,0,0.0,true
0x2B3F6105B7802196728979e23099161312BF4140,0xa004d4a92B2C139aE5B6a2485458B60b484Aa3db,0,0.0,false
0xF0177457dD06f99fA1973aDA68903DdF3B6De2BD,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,0,0.0,true
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0xf54e4B28493b4Ec8f2Cf97E0f8209f71FBaC1254,0,0.0,false
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0xf54e4B28493b4Ec8f2Cf97E0f8209f71FBaC1254,0,0.0,false
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0x5Bd162A3F47B40f57d41f0667e51B37D2b790cE8,0,0.0,false
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0xa2223E10aE8Db458FB5c599DA3BBF95BB6665e23,0,0.0,true
0xbf2217e4d458B4219DF6943853a053Ad4db772fa,0xeC56635DC9a3dC8bF453a1A960917F3A5eF265ec,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x93bec61F64227EeBBD0bB14E1AeCE56D63B9e0F7,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0xB790e3B54f17eBC1534F5096438b227AEc613C4e,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x51D9A55CeeA0fc14BD8DbA60af5284F0e17fC936,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x3928C8E06f5f814811f6d70ae91da85B4E133b89,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x0526Eb0EDF7707683f1bA4DCf8Ad35b853490762,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x5668ae4acDdE1E4143ae8229AF951CEa386a94c9,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x991739959726cb96f1caFF52c968f4f2912795Ff,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x6d4f3EB092a8312a52104B8786Cf5D6305261D07,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0xd9Cd6de785C3b8F1939a8DD509019177B7D41a0E,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0xAB976072B6Be23De212437d8f42375D5131daFb9,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x21E66DBd47d6376242956DaA7348682EBAd79D3B,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0xdDBa03e8e8459d4afD9ac6eA226209b7E56d5AF1,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x34091a775D8aC20C402f352BAEBa2CD7E268856d,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x0d9daD7d5BA162c98260398B5494cC133292b5Ad,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x22263b9c327817dF2B11d64dfeC2b4A754fE4457,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x6DC830BCe79D7d6F6db60d0bFAE8389192Bbf630,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x3ed61aeeC1DA28A93eE9963f2D21FdD802CBc063,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x97FA87D601701ea51164CfC4e0e00dde004A9CA0,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x5aDCb8a737e4AaABf7Ff6b656Acd5dc60E983757,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0xb73f103207aB7A1e7c0c1f3218f52dF5bb812C32,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0xa750Ef555fC0368987974b34e058200a81BEd78d,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x9cA7f7FAF79544FEEF185b50749D3f814E3748ce,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x3ccD28dfa50a169435002b0BC3A363a0A7E23aa0,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x78b29A83c1Ef7a7ef0faA0eC11Cb3809E5B78402,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0xF9e993C8a9fBc63a910DCd1B02b3359cCC373919,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x2fa5F63792Ea0f3501C842417eF8E61F41c5E60f,0,0.0,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x7d05a166589a26A892BE616579a05432a2401314,0,0.0,true
0x874C506D93e1bc08d735730A2e20beD16CE5bDB9,0x4D69ecb8Da3B16D5828eC0DCd17B1310Cb96D3A0,0,0.0,true
