owner,bookNFT,tokenId,stakedAmount,claimable_raw,owed_raw,owed_like
0x6f72fAa82c120ca06E25d01D7123EfF09257fcD3,0x21E66DBd47d6376242956DaA7348682EBAd79D3B,415,100000000,145376730648427152,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x21E66DBd47d6376242956DaA7348682EBAd79D3B,720,3000000,4361301919452814,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x21E66DBd47d6376242956DaA7348682EBAd79D3B,1512,2,0,0,0.0
0x24cD9d885Fe462354E74BdC5361E0886441875DC,0x97770A1E0023046D387aC987BbCC100f35a14844,280,10000000,24025836,24025775,24.025775
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x97770A1E0023046D387aC987BbCC100f35a14844,297,500000000,1201291810,1201288770,1201.28877
0x6f72fAa82c120ca06E25d01D7123EfF09257fcD3,0x97770A1E0023046D387aC987BbCC100f35a14844,413,100000000,18809079,18809031,18.809031
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x97770A1E0023046D387aC987BbCC100f35a14844,719,75003313454,6270726970,6270711108,6270.711108
0x3f31371E915efe4067C241b9dDC919919b6871c5,0x97770A1E0023046D387aC987BbCC100f35a14844,853,5000000000,2464874280,2464868043,2464.868043
0x66AD8D3E0db87Ae882C1788e2cda9e31cDB4F013,0x97770A1E0023046D387aC987BbCC100f35a14844,1050,2000000000,376181596,376180644,376.180644
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x7d05a166589a26A892BE616579a05432a2401314,304,10000000,7001643647968258,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x7d05a166589a26A892BE616579a05432a2401314,643,3000000,2100492965196041,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x7d05a166589a26A892BE616579a05432a2401314,1530,2,0,0,0.0
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x5668ae4acDdE1E4143ae8229AF951CEa386a94c9,305,100000000,223472546302710017,0,0.0
0x66AD8D3E0db87Ae882C1788e2cda9e31cDB4F013,0x5668ae4acDdE1E4143ae8229AF951CEa386a94c9,356,1000000000,2234725463027100175,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x5668ae4acDdE1E4143ae8229AF951CEa386a94c9,747,3000000,6704176387915267,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x5668ae4acDdE1E4143ae8229AF951CEa386a94c9,1507,2,0,0,0.0
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x87140Bef332E48D1F2341db740E388460609152E,311,100000000,453125399,453125400,453.1254
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x87140Bef332E48D1F2341db740E388460609152E,663,3000000,177545,177545,0.177545
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x87140Bef332E48D1F2341db740E388460609152E,964,40591818312,0,0,0.0
0x24cD9d885Fe462354E74BdC5361E0886441875DC,0xa004d4a92B2C139aE5B6a2485458B60b484Aa3db,332,10000000,26137867,26137868,26.137868
0x66AD8D3E0db87Ae882C1788e2cda9e31cDB4F013,0xa004d4a92B2C139aE5B6a2485458B60b484Aa3db,355,2261378671,0,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xa004d4a92B2C139aE5B6a2485458B60b484Aa3db,682,3000000,7841360,7841360,7.84136
0x2B3F6105B7802196728979e23099161312BF4140,0xa004d4a92B2C139aE5B6a2485458B60b484Aa3db,1299,100000000,0,0,0.0
0x3FfC07ED6a65E379E39Bef93e713ee3Ff77a56e4,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,374,1000000000,571399441,563982572,563.982572
0x12cF06fC70CbcBfD9E8e1676029f7189053Ac981,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,375,6541830007,193438204,190927340,190.92734
0xB0fD5a878DBF3F9358A251caF9b6Fc692A999cA7,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,1082,2405000000,0,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,758,3000000,236306,233238,0.233238
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,963,10000000000,295694330,291856162,291.856162
0x625B192B5019bcA08F4C312ba4319203e5e07e94,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,1178,10000000,0,0,0.0
0xb903F6B23A14707Eb4D0FB4E31C4c4e28EDbB8e7,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,1109,19408000000,173543835,171291203,171.291203
0x66AD8D3E0db87Ae882C1788e2cda9e31cDB4F013,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,1261,2000000000,0,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x0526Eb0EDF7707683f1bA4DCf8Ad35b853490762,805,3000000,3613291981430258,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x0526Eb0EDF7707683f1bA4DCf8Ad35b853490762,1506,2,0,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xb73f103207aB7A1e7c0c1f3218f52dF5bb812C32,806,3000000,2585435547811560,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0xb73f103207aB7A1e7c0c1f3218f52dF5bb812C32,1523,2,0,0,0.0
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x3ccD28dfa50a169435002b0BC3A363a0A7E23aa0,1078,5000000000,53902128115776959446,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x3ccD28dfa50a169435002b0BC3A363a0A7E23aa0,1125,3000000,32341276869466175,0,0.0
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x3ccD28dfa50a169435002b0BC3A363a0A7E23aa0,1416,5000000000,53902128115000000000,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x3ccD28dfa50a169435002b0BC3A363a0A7E23aa0,1526,2,0,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x6DC830BCe79D7d6F6db60d0bFAE8389192Bbf630,834,3000000,33260246002227140,0,0.0
0xfb0757A4A21a849ae6142341736976B3c86F00ab,0x6DC830BCe79D7d6F6db60d0bFAE8389192Bbf630,848,1000000000,11086748667435570320,0,0.0
0x874C506D93e1bc08d735730A2e20beD16CE5bDB9,0x6DC830BCe79D7d6F6db60d0bFAE8389192Bbf630,877,100000000,1108674866741848124,0,0.0
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x6DC830BCe79D7d6F6db60d0bFAE8389192Bbf630,1213,9000000000,99780738003505103079,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x6DC830BCe79D7d6F6db60d0bFAE8389192Bbf630,1519,2,0,0,0.0
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x6f7D621827d817B80C07a644a0A75579444BE530,866,100000000,244521926200600678,15775475,15.775475
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x6f7D621827d817B80C07a644a0A75579444BE530,899,3000000,7335657775531606,473264,0.473264
0xB2206f941A5206B55BFA33E665687523A8bcEd80,0x6f7D621827d817B80C07a644a0A75579444BE530,1360,1000000000,2445219252148083469,157754757,157.754757
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x6f7D621827d817B80C07a644a0A75579444BE530,1505,2,348006992,0,0.0
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,867,1000000000,35270441277239063025,327807123,327.807123
0x3FfC07ED6a65E379E39Bef93e713ee3Ff77a56e4,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,869,10000000000,352704412771981749090,3278071242,3278.071242
0xDc7cd28a98E780711D72CC0a7AB484B3ccF89910,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,872,10000000,352704412771981749,3278071,3.278071
0x5b2Eb37B05CB28DbCE6D83Ec25071860Bc6B36CC,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,875,100000000,3527044127719817490,32780712,32.780712
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,894,1000000000,35270441277000000000,327807123,327.807123
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,900,3000000,105811323831175897,983421,0.983421
0x0415C6D6204B1360511F8961dd91b02e489D6eD6,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,903,1000000000,35270441277129764518,327807123,327.807123
0x8450451c0ADE41470d7D376f72fd2e8e59d6af9d,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,907,100000000,3527044127708957962,32780712,32.780712
0x3d3e5223330a00C76027852E5272f208e0e17031,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,931,100000000,3527044127708957962,32780712,32.780712
0x1BB6c8Cb55a4AbD964e53614d60eBA9E2aB3059D,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,950,100000000,3527044127708957962,32780712,32.780712
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,957,10000000000,352704412770393824960,3278071236,3278.071236
0xDbC1278E2275f6Ab82d8B4a032bFc0e2A127f6B6,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,972,1000000000,35270441277058632602,327807123,327.807123
0x9ec2660D482F5aE9CdC6835Af0A4f604701A93e5,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,1223,2050000,72304404617930734,672004,0.672004
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x955b8520D9026D6247690E0dC8c5E1b1434C4078,1518,2,16006854628,0,0.0
0xFF3cbb33c42049ba23C313f05F2907285Ef9086f,0x78b29A83c1Ef7a7ef0faA0eC11Cb3809E5B78402,981,10000000,7698468369846759,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x78b29A83c1Ef7a7ef0faA0eC11Cb3809E5B78402,1527,2,0,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xF9e993C8a9fBc63a910DCd1B02b3359cCC373919,986,3000000,2198772522923929,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0xF9e993C8a9fBc63a910DCd1B02b3359cCC373919,1528,2,0,0,0.0
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x17A8B5B45Df12bE61EE5c057C463634C7B64b00c,1110,52960173386,0,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x17A8B5B45Df12bE61EE5c057C463634C7B64b00c,1130,3000000,1440260,1440261,1.440261
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xB790e3B54f17eBC1534F5096438b227AEc613C4e,1119,3000000,6416217437738432,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0xB790e3B54f17eBC1534F5096438b227AEc613C4e,1502,2,0,0,0.0
0xC3667DcAD0d71301E913b6cb8741538B7CFe251c,0xA20Cc05e12F456b2b97aE2fDAbE0952598831f1C,1340,80000000000,1969575813,1967664675,1967.664675
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0xA20Cc05e12F456b2b97aE2fDAbE0952598831f1C,1188,5025598369,500503612,500017958,500.017958
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xA20Cc05e12F456b2b97aE2fDAbE0952598831f1C,1253,3000000,249034,248792,0.248792
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0xA20Cc05e12F456b2b97aE2fDAbE0952598831f1C,1439,50000000000,156980652,156828328,156.828328
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x34091a775D8aC20C402f352BAEBa2CD7E268856d,1191,100000000,208900381994720364,0,0.0
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x34091a775D8aC20C402f352BAEBa2CD7E268856d,1236,3000000,6267011453067647,0,0.0
0x66AD8D3E0db87Ae882C1788e2cda9e31cDB4F013,0x34091a775D8aC20C402f352BAEBa2CD7E268856d,1269,1000000000,2089003817689215804,0,0.0
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x34091a775D8aC20C402f352BAEBa2CD7E268856d,1514,2,0,0,0.0
0x02e74F3b930f8443DE58e9D3Bd57fc6b1612e627,0x4D69ecb8Da3B16D5828eC0DCd17B1310Cb96D3A0,1470,200000000,496390,487214,0.487214
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x4D69ecb8Da3B16D5828eC0DCd17B1310Cb96D3A0,1433,100186337084,0,0,0.0
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x4D69ecb8Da3B16D5828eC0DCd17B1310Cb96D3A0,1441,10000000000,61437882,60302244,60.302244
0x874C506D93e1bc08d735730A2e20beD16CE5bDB9,0x4D69ecb8Da3B16D5828eC0DCd17B1310Cb96D3A0,1539,100000000,0,0,0.0
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0xf54e4B28493b4Ec8f2Cf97E0f8209f71FBaC1254,1363,50105723062,0,1,0.000001
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0xf54e4B28493b4Ec8f2Cf97E0f8209f71FBaC1254,1367,1000000000,0,0,0.0
